,Energy
10970,456.02107608197457
10971,459.35687129914527
10972,533.7739415903718
10973,448.9889739437214
10974,471.84339342241685
10975,517.9465859995582
10976,543.3686229872657
10977,559.567316583035
10978,574.1274251532709
10979,540.4139468013923
10980,525.2800202607484
10981,453.58062986217595
10982,452.5535988618104
10983,518.228519906201
10984,498.9188185260287
10985,590.8981252988802
10986,503.1159751849442
10987,580.0286038665262
10988,580.7237701518671
10989,449.269700082012
10990,456.53024630433754
10991,594.77693201332
10992,536.3830222736929
10993,447.1777882131599
10994,518.587370573833
10995,604.5540071965683
10996,562.6136466891181
10997,461.4941785173477
10998,452.7037165821434
10999,529.0187421336573
11000,517.8699331886487
11001,510.92035760621013
11002,500.74450438120726
11003,583.4799174275964
11004,572.7371301491147
11005,454.01195781949855
11006,453.9236997738135
11007,458.4118100032443
11008,587.4321516671487
11009,562.5048200109421
11010,559.6112630090576
11011,565.4152606364269
11012,529.460753748379
11013,588.6904245122817
11014,510.4403431814144
11015,534.8276838376487
11016,507.9705585747634
11017,459.5776964171172
11018,584.7265662722291
11019,529.6737748963903
11020,543.7449667053597
11021,537.8093509717205
11022,555.9735615730443
11023,511.6616261806341
11024,532.9818493604012
11025,543.9825443569716
11026,557.9059881365674
11027,594.054482779251
11028,503.6870110783375
11029,549.0155496522177
11030,528.5923565072749
11031,527.69014070084
11032,460.65976657912773
11033,564.3692033827641
11034,518.2115868917203
11035,548.4274609689852
11036,586.1376361323757
11037,513.1130461150424
11038,514.7664390289038
11039,557.7732185780825
11040,580.9690335882839
11041,516.8308032603692
11042,570.0579634778678
11043,510.17707247498015
11044,475.3751675030058
11045,545.0641406499607
11046,443.8215043110607
11047,559.316333065774
11048,502.6402579022088
11049,513.6673127574405
11050,547.3837226830677
11051,577.9161313541871
11052,477.16058160468395
11053,559.2478479997457
11054,447.0221753055028
11055,539.7640913998397
11056,546.6909157162439
11057,571.8088863468702
11058,591.5206517160356
11059,531.793327421373
11060,509.1727729001966
11061,535.8425710065155
11062,503.4004855019016
11063,453.51698402060424
11064,516.6459522994414
11065,501.97397118610627
11066,450.49001672347526
11067,463.96747550925704
11068,494.1139413010519
11069,448.4132526648331
11070,593.4470337898492
11071,546.7588612046155
11072,460.00431958500343
11073,556.9251862017671
11074,460.8045107000172
11075,555.0828325802685
11076,530.0767478638105
11077,534.1737075491122
11078,556.6820643170543
11079,549.7002740849896
11080,585.2231369828883
11081,455.8920646164126
11082,584.6321918839569
11083,519.9229682659003
11084,453.92385483624236
11085,560.3789632501766
11086,548.011284974223
11087,543.4521288626527
11088,531.9029882807014
11089,515.4111109309837
11090,596.9074487243638
11091,579.0932620220377
11092,459.57130972523674
11093,446.80492599935957
11094,536.7088931454191
11095,591.6950370184612
11096,493.74123326807796
11097,548.4639667942572
11098,487.28422278149736
11099,532.5214951312952
11100,598.6780354388839
11101,549.1364134671609
11102,551.5185614027137
11103,583.9352074890478
11104,453.5234157768553
11105,555.4699617611238
11106,502.44657028177403
11107,533.5314688101278
11108,576.5399831789641
11109,594.0713354497
11110,551.2360480247032
11111,590.973843859105
11112,576.3294464410809
11113,534.34288342342
11114,531.824902703622
11115,544.789991579199
11116,553.9278943530139
11117,563.8838631657275
11118,562.8254768601211
11119,606.0099944337333
11120,498.7406556017027
11121,531.1572474856032
11122,556.2399364407407
11123,528.108887276698
11124,510.6646343239019
11125,539.2509927917297
11126,532.5887002057368
11127,558.8288688543985
11128,561.1748626129768
11129,529.4913149220658
11130,523.0229054642009
11131,516.5874802230584
11132,563.0094731138099
11133,596.3385983457956
11134,529.8352036257437
11135,569.8239541440839
11136,573.3378560651678
11137,581.7416524115466
11138,566.8265729759099
11139,547.8874453359397
11140,589.9427149552571
11141,581.3730877767807
11142,570.1072619642373
11143,579.9403306255416
11144,532.0280562373747
11145,603.7429087563446
11146,584.0634815495291
11147,525.0086268397461
11148,597.5629251990404
